0.99514854,0.64686286,1.3533758
0.99514854,0.0014229047,0.24099268
0.99514854,0.0022987023,1.1918977
0.95763403,0.8655438,1.870331
0.95763403,0.8655438,2.148582
0.95763403,1.1447546,1.4922199
0.95763403,1.1447546,0.95649904
0.95763403,0.76301974,1.6510289
0.95763403,0.0022987023,1.0842834
0.66187507,0.0022987023,0.9739104
1.2454059,0.76301974,1.144467
1.5438402,0.8655438,1.1845318
1.5438402,1.1447546,0.69524765
1.5438402,0.76301974,0.7645806
1.5438402,0.0022987023,1.0842834
1.0373305,0.76301974,0.9815439
1.1374612,0.76301974,1.1301638
1.1814958,0.8655438,1.2305166
1.1814958,0.8655438,1.3594708
1.1814958,1.1447546,2.0757406
1.1814958,0.76301974,0.8757946
1.1814958,0.0022987023,1.0842834
1.067404,1.1447546,1.5571975
1.067404,0.76301974,0.88257456
1.067404,0.0022987023,1.0842834
1.5384928,0.76301974,1.5591768
0.90033734,0.8655438,1.0342516
0.90033734,1.1447546,1.2753596
0.90033734,1.1447546,1.0476791
0.90033734,1.1447546,1.1490625
0.90033734,1.1447546,1.6121275
0.90033734,0.76301974,1.0072505
0.90033734,0.0022987023,1.0842834
0.68778837,0.0022987023,0.9739104
1.3917526,0.76301974,0.87744564
1.0492513,0.64686286,1.7339269
1.0492513,0.0014229047,0.24099268
1.0492513,0.0022987023,1.1918977
1.2469473,0.64686286,1.1736103
1.2469473,0.0014229047,0.24099268
1.2469473,0.0022987023,1.1918977
0.84971845,0.8655438,1.1206988
0.84971845,1.1447546,0.9089627
0.84971845,1.1447546,1.5429035
0.84971845,0.76301974,0.9759953
0.84971845,0.0022987023,1.0842834
0.69800925,0.0022987023,0.9739104
0.6780003,0.0022987023,0.9739104
2.1109548,0.8655438,0.9183603
2.1109548,1.1447546,1.4322444
2.1109548,0.76301974,0.66617787
2.1109548,0.0022987023,1.0842834
0.673457,0.0022987023,0.9739104
0.7147896,0.0022987023,0.9739104
0.67881024,0.0022987023,0.9739104
0.66473216,0.0022987023,0.9739104
1.535015,0.76301974,0.6733873
1.2807053,0.76301974,1.0383488
1.1670169,0.8655438,0.89972544
1.1670169,0.8655438,1.0104033
1.1670169,0.89550537,0.83763546
1.1670169,1.1447546,1.5571975
1.1670169,0.76301974,1.0908275
1.1670169,0.0022987023,1.0842834
0.69149685,0.0022987023,0.9739104
1.4003946,0.76301974,1.5094115
1.0916287,0.76301974,1.1296997
1.4441622,0.76301974,0.8993552
0.70159584,0.64686286,0.5687625
0.70159584,0.0014229047,0.24099268
0.70159584,0.0022987023,1.1918977
1.2408067,0.8655438,1.3757278
1.2408067,1.1447546,1.3839383
1.2408067,0.76301974,0.96268827
1.2408067,0.0022987023,1.0842834
0.7015579,0.0022987023,0.9739104
0.68251985,0.0022987023,0.9739104
0.64674246,0.0022987023,0.9739104
1.5034119,0.64686286,1.1147997
1.5034119,0.0014229047,0.24099268
1.5034119,0.0022987023,1.1918977
0.2928503,0.0022987023,3.1529624
0.2780673,0.0022987023,3.1529624
0.9833182,0.76301974,1.256462
0.9715772,0.0022987023,0.9739104
1.3421612,0.64686286,1.8561519
1.3421612,0.0014229047,0.24099268
1.3421612,0.0022987023,1.1918977
1.0309707,0.64686286,1.0748487
1.0309707,0.0014229047,0.24099268
1.0309707,0.0022987023,1.1918977
0.97057384,0.76301974,0.8555528
1.0253776,0.64686286,1.3500562
1.0253776,0.0014229047,0.24099268
1.0253776,0.0022987023,1.1918977
0.6745797,0.0022987023,0.9739104
1.0324513,0.64686286,1.3490269
1.0324513,0.0014229047,0.24099268
1.0324513,0.0022987023,1.1918977
0.93352854,0.76301974,0.7699951
0.6979932,0.0022987023,0.9739104
1.3198828,0.76301974,1.0035527
0.7321338,0.76301974,0.96430254
1.2779508,0.64686286,0.763121
1.2779508,0.0014229047,0.24099268
1.2779508,0.0022987023,1.1918977
0.6789638,0.0022987023,0.9739104
0.69188446,0.76301974,0.94553393
0.7824643,0.0022987023,0.9739104
0.7230173,0.0022987023,0.9739104
0.6921472,0.0022987023,0.9739104
0.8172858,0.8655438,0.6612807
0.8172858,1.1447546,0.77157444
0.8172858,1.1447546,1.3183132
0.8172858,1.1447546,1.4270107
0.8172858,0.76301974,0.746037
0.8172858,0.0022987023,1.0842834
1.0299042,0.76301974,0.81390387
1.3559566,0.76301974,0.89568615
1.1925355,0.8655438,1.0299726
