0.042122804,0.37392288,0.052692052
0.042122804,0.2535104,0.46560892
0.042122804,0.29538542,0.30265003
0.044567846,0.42659277,0.03676642
0.044567846,0.42659277,0.041253515
0.044567846,1.0759078,0.041797876
0.044567846,1.0759078,0.1103502
0.044567846,0.34760663,0.0387524
0.044567846,0.29538542,0.6650746
0.025586601,0.29538542,0.9577437
0.036434267,0.34760663,0.031837527
0.03735496,0.42659277,0.029153964
0.03735496,1.0759078,0.06905492
0.03735496,0.34760663,0.026336068
0.03735496,0.29538542,0.6650746
0.04319265,0.34760663,0.03157932
0.034571007,0.34760663,0.031386208
0.042361934,0.42659277,0.03461822
0.042361934,0.42659277,0.032910265
0.042361934,1.0759078,0.0589544
0.042361934,0.34760663,0.026628435
0.042361934,0.29538542,0.6650746
0.035441175,1.0759078,0.10350175
0.035441175,0.34760663,0.026862737
0.035441175,0.29538542,0.6650746
0.02784105,0.34760663,0.028784873
0.061921634,0.42659277,0.042629227
0.061921634,1.0759078,0.04180749
0.061921634,1.0759078,0.038184103
0.061921634,1.0759078,0.08917861
0.061921634,1.0759078,0.18422352
0.061921634,0.34760663,0.036498163
0.061921634,0.29538542,0.6650746
0.023760522,0.29538542,0.9577437
0.04012371,0.34760663,0.030282587
0.038737368,0.37392288,0.046859823
0.038737368,0.2535104,0.46560892
0.038737368,0.29538542,0.30265003
0.05515729,0.37392288,0.057010587
0.05515729,0.2535104,0.46560892
0.05515729,0.29538542,0.30265003
0.038556155,0.42659277,0.03569878
0.038556155,1.0759078,0.037118766
0.038556155,1.0759078,0.08141682
0.038556155,0.34760663,0.036436435
0.038556155,0.29538542,0.6650746
0.025556074,0.29538542,0.9577437
0.026909372,0.29538542,0.9577437
0.03571629,0.42659277,0.027699249
0.03571629,1.0759078,0.039790016
0.03571629,0.34760663,0.023115275
0.03571629,0.29538542,0.6650746
0.022181707,0.29538542,0.9577437
0.026462369,0.29538542,0.9577437
0.033137243,0.29538542,0.9577437
0.0221901,0.29538542,0.9577437
0.033790197,0.34760663,0.030983098
0.03442963,0.34760663,0.034862034
0.03961371,0.42659277,0.029713692
0.03961371,0.42659277,0.035630133
0.03961371,0.34203252,0.03207552
0.03961371,1.0759078,0.10350175
0.03961371,0.34760663,0.026254036
0.03961371,0.29538542,0.6650746
0.023783969,0.29538542,0.9577437
0.035092667,0.34760663,0.03003769
0.03602862,0.34760663,0.047333002
0.024274651,0.34760663,0.02752122
0.04279662,0.37392288,0.05099542
0.04279662,0.2535104,0.46560892
0.04279662,0.29538542,0.30265003
